,X,sigma,Y
0,0.0,0.2,-9.992893898325573
1,1.001001001001001,0.2,-8.731231795481062
2,2.002002002002002,0.2,-8.228279590561002
3,3.0030030030030033,0.2,-7.633501971349587
4,4.004004004004004,0.2,-7.131726998974288
5,5.005005005005005,0.2,-7.281074387987445
6,6.0060060060060065,0.2,-7.461550451830881
7,7.007007007007008,0.2,-7.8284068090609535
8,8.008008008008009,0.2,-8.357012432132478
9,9.00900900900901,0.2,-9.725840703688093
10,10.01001001001001,0.2,-10.606016317208459
11,11.011011011011012,0.2,-11.29423443627258
12,12.012012012012013,0.2,-12.359799283377205
13,13.013013013013014,0.2,-12.981549468836658
14,14.014014014014016,0.2,-12.969149240649976
15,15.015015015015017,0.2,-12.789042128486214
16,16.016016016016017,0.2,-12.243727181490783
17,17.017017017017018,0.2,-11.597712517345087
18,18.01801801801802,0.2,-10.559668110123868
19,19.01901901901902,0.2,-9.579944352608806
20,20.02002002002002,0.2,-8.795121572486533
21,21.021021021021024,0.2,-7.919967386180898
22,22.022022022022025,0.2,-7.158289305469456
23,23.023023023023026,0.2,-6.990867542095971
24,24.024024024024026,0.2,-7.2150840063866655
25,25.025025025025027,0.2,-7.122162171412851
26,26.026026026026027,0.2,-7.815884506663486
27,27.027027027027028,0.2,-8.590320065598132
28,28.028028028028032,0.2,-9.4726381105701
29,29.029029029029033,0.2,-10.552238619110321
30,30.030030030030034,0.2,-11.204728406889274
31,31.031031031031034,0.2,-12.208441684014534
32,32.032032032032035,0.2,-12.32920600701263
33,33.033033033033036,0.2,-12.770002396077277
34,34.034034034034036,0.2,-12.483699395864518
35,35.03503503503504,0.2,-12.243572646490069
36,36.03603603603604,0.2,-11.406131529507066
37,37.03703703703704,0.2,-9.842660611853951
38,38.03803803803804,0.2,-9.52799619980291
39,39.03903903903904,0.2,-7.950848929566936
40,40.04004004004004,0.2,-7.398607245512575
41,41.04104104104105,0.2,-7.23939067942051
42,42.04204204204205,0.2,-6.600502909458075
43,43.04304304304305,0.2,-6.8954666940078395
44,44.04404404404405,0.2,-7.0031695999048855
45,45.04504504504505,0.2,-7.706790723278159
46,46.04604604604605,0.2,-8.302435033120116
47,47.04704704704705,0.2,-9.43871202762514
48,48.04804804804805,0.2,-10.166049531002242
49,49.04904904904905,0.2,-11.392038146251597
50,50.050050050050054,0.2,-11.67021173689065
51,51.051051051051054,0.2,-12.441478245912853
52,52.052052052052055,0.2,-12.505822721568766
53,53.053053053053056,0.2,-12.565042563036794
54,54.054054054054056,0.2,-11.169393077930987
55,55.05505505505506,0.2,-10.415984080378967
56,56.056056056056065,0.2,-10.216315131907052
57,57.057057057057065,0.2,-8.774993359792006
58,58.058058058058066,0.2,-7.929246755738774
59,59.05905905905907,0.2,-7.233454435329717
60,60.06006006006007,0.2,-6.544445480035147
61,61.06106106106107,0.2,-6.6945149441255385
62,62.06206206206207,0.2,-6.508418223044957
63,63.06306306306307,0.2,-6.859577606330411
64,64.06406406406407,0.2,-7.586026414394319
65,65.06506506506507,0.2,-8.538217684570542
66,66.06606606606607,0.2,-9.551433285813903
67,67.06706706706707,0.2,-10.306043535309872
68,68.06806806806807,0.2,-11.243285081307793
69,69.06906906906907,0.2,-11.959972379645338
70,70.07007007007007,0.2,-12.595798066075794
71,71.07107107107107,0.2,-11.991967317934998
72,72.07207207207207,0.2,-11.813736423079012
73,73.07307307307308,0.2,-11.233547268107325
74,74.07407407407408,0.2,-10.719764993300783
75,75.07507507507508,0.2,-9.463894722319235
76,76.07607607607608,0.2,-8.2496976017383
77,77.07707707707708,0.2,-7.652050213800957
78,78.07807807807808,0.2,-6.572321054601049
79,79.07907907907908,0.2,-6.43820548588541
80,80.08008008008008,0.2,-5.871976378383508
81,81.0810810810811,0.2,-6.344215718157296
82,82.0820820820821,0.2,-6.628838576792132
83,83.0830830830831,0.2,-7.465659289726618
84,84.0840840840841,0.2,-8.506502387038907
85,85.0850850850851,0.2,-9.442857014014415
86,86.0860860860861,0.2,-10.624876403357522
87,87.0870870870871,0.2,-11.593000317028864
88,88.0880880880881,0.2,-11.858712455195155
89,89.0890890890891,0.2,-12.484526580467069
90,90.0900900900901,0.2,-12.131703824517068
91,91.0910910910911,0.2,-11.362552049730352
92,92.0920920920921,0.2,-11.052068095336653
93,93.0930930930931,0.2,-9.978982237634535
94,94.0940940940941,0.2,-9.044064818092217
95,95.0950950950951,0.2,-7.8503439906226715
96,96.0960960960961,0.2,-7.316203057951689
97,97.0970970970971,0.2,-6.62946301771627
98,98.0980980980981,0.2,-6.425447059515385
99,99.0990990990991,0.2,-6.028196556580345
100,100.10010010010011,0.2,-6.599920372692101
101,101.10110110110111,0.2,-6.727617203214635
102,102.10210210210211,0.2,-7.218845391075718
103,103.10310310310311,0.2,-8.649707754745792
104,104.10410410410411,0.2,-9.380170643505597
105,105.10510510510511,0.2,-10.411629147153374
106,106.10610610610611,0.2,-11.040059368542503
107,107.10710710710711,0.2,-11.537712011813152
108,108.10810810810811,0.2,-11.931805668014363
109,109.10910910910911,0.2,-11.84505854787721
110,110.11011011011011,0.2,-11.662253320152766
